date,daily_return,log_return,rolling_mean_7d,rolling_std_7d,price_momentum_5d,spike_signal,spike_intensity,inter_spike_interval,india_repo_rate,target
2021-12-06,0.0033407822786528,0.0033352142631083,75.04402814592633,0.0893773132339568,0.0024396487084774,1,0.0033407822786528,7.0,6.44,1
2021-12-07,0.0020907465325012,0.0020885639635725,75.09208461216518,0.159290545087352,0.0049774498395463,0,0.0,1.0,6.44,1
2021-12-08,0.0002295154431104,0.0002294891084705,75.14318411690849,0.1968284998158442,0.0056692772060747,0,0.0,2.0,6.44,0
2021-12-09,-0.0003354931972582,-0.0003355494876913,75.1953844342913,0.2062903211945115,0.0053318820048804,0,0.0,3.0,6.44,1
2021-12-10,0.0028639845192213,0.0028598911292992,75.28334154401507,0.2307046765756387,0.0082111369516221,0,0.0,4.0,6.44,0
2021-12-11,0.0,0.0,75.37129865373883,0.2141071576344387,0.0048541380545784,0,0.0,5.0,6.44,0
2021-12-12,0.0,0.0,75.45925576346261,0.1428543947095116,0.0027576260250273,0,0.0,6.0,6.44,1
2021-12-13,0.0014656464698841,0.0014645734584058,75.52725546700614,0.1305176407317195,0.0039968814106416,0,0.0,7.0,6.44,1
2021-12-14,0.0015440177575143,0.0015428269876522,75.58948407854352,0.1562062227232463,0.0058845378437024,0,0.0,8.0,6.44,1
2021-12-15,0.0029053859008694,0.0029011734245267,75.6807131086077,0.210131196862984,0.0059260639232983,0,0.0,9.0,6.44,1
2021-12-16,0.0021591830137848,0.0021568553281386,75.79901341029576,0.2449978042683983,0.008098042393645,0,0.0,10.0,6.44,0
2021-12-17,-0.0005760231994995,-0.0005761891645989,75.8801999773298,0.2613628167240418,0.0075173545338562,0,0.0,11.0,6.44,0
2021-12-18,0.0,0.0,75.96138654436383,0.2474217376863047,0.0060428513801787,0,0.0,12.0,6.44,0
2021-12-19,0.0,0.0,76.04257311139789,0.1968372602880208,0.0044918980523068,0,0.0,13.0,6.44,0
2021-12-20,-0.0021204141623912,-0.0021226654234682,76.08485848563058,0.1358218332310342,-0.0005418524048625,0,0.0,14.0,6.44,0
2021-12-21,-0.003253680039204,-0.0032589847658168,76.07511574881417,0.1580388445934668,-0.0059401266229934,1,0.003253680039204,15.0,6.44,0
2021-12-22,-0.0009542949516628,-0.0009547505809831,76.02357264927456,0.2166335512409931,-0.0063163681168801,0,0.0,1.0,6.44,0
2021-12-23,-0.0030110778148552,-0.003015620230328,75.916015625,0.2842017093660268,-0.0093084268558281,1,0.0030110778148552,2.0,6.44,0
2021-12-24,-0.0051830560183173,-0.0051965346469921,75.75885772705078,0.4017957832404066,-0.0144432367763093,1,0.0051830560183173,1.0,6.44,0
2021-12-25,0.0,0.0,75.60169982910156,0.4295102014869957,-0.0123490076245766,0,0.0,1.0,6.44,0
2021-12-26,0.0,0.0,75.44454193115234,0.3871538413362999,-0.0091250174725806,0,0.0,2.0,6.44,1
2021-12-27,0.0032984274995391,0.0032929996199242,75.34582846505302,0.2979561376500351,-0.0049070760278247,1,0.0032984274995391,3.0,6.44,0
2021-12-28,-0.0044440221368422,-0.0044539261565662,75.23462894984654,0.261170246138955,-0.0063372952845544,1,0.0044440221368422,1.0,6.44,0
2021-12-29,-0.003138133001649,-0.0031430672666409,75.10014343261719,0.2303223850216094,-0.0042947448957916,1,0.003138133001649,1.0,6.44,0
2021-12-30,-0.0023373536551122,-0.0023400895301364,74.97325679234096,0.2442347772839072,-0.0066220602132239,0,0.0,1.0,6.44,0
2021-12-31,-0.0018653421836821,-0.0018670841009314,74.8823710850307,0.3122625230442827,-0.0084750499886474,0,0.0,2.0,6.44,0
2022-01-01,0.0,0.0,74.79148537772042,0.3407217525245075,-0.0117347711961723,0,0.0,3.0,6.64,0
2022-01-02,0.0,0.0,74.70059967041016,0.3397071010018669,-0.0073232939397127,0,0.0,4.0,6.64,1
2022-01-03,0.0011097961160928,0.0011091807476301,74.58614240373883,0.2074066011166589,-0.0030931990551779,0,0.0,5.0,6.64,0
2022-01-04,-0.0014830024512952,-0.0014841031878284,74.50371333530971,0.1215281130534261,-0.0022394951216882,0,0.0,6.0,6.64,1
2022-01-05,0.0017687311023197,0.0017671687394588,74.47369820731026,0.0646270968005026,0.0013932159240726,0,0.0,7.0,6.64,0
2022-01-06,-0.0014060174188116,-0.0014070067887923,74.45366995675224,0.0497016584866301,-1.4760380596413678e-05,0,0.0,8.0,6.64,0
2022-01-07,-0.0001451458849398,-0.0001451564196232,74.45196969168526,0.050790189498803,-0.0001599041231278,0,0.0,9.0,6.64,0
2022-01-08,0.0,0.0,74.4502694266183,0.0517907946064277,-0.001268292692916,0,0.0,10.0,6.64,0
2022-01-09,0.0,0.0,74.44856916155133,0.0527084815399203,0.000215028646389,0,0.0,11.0,6.64,0
2022-01-10,-0.0020061950203223,-0.002008210125132,74.41373988560268,0.0772554545515474,-0.0035540427197552,0,0.0,12.0,6.64,0
2022-01-11,-0.0028678799804863,-0.0028720002277461,74.36426871163505,0.1559024905029449,-0.0050127607423843,0,0.0,13.0,6.64,0
2022-01-12,-0.0032636917690374,-0.0032690292273956,74.26146915980748,0.2394827698164935,-0.0081161245425856,1,0.0032636917690374,14.0,6.64,0
2022-01-13,-0.0002194288256299,-0.000219452903657,74.17132677350726,0.2806477366264835,-0.0083337724565385,0,0.0,1.0,6.64,1
2022-01-14,0.0023468426948589,0.0023440931605178,74.1074698311942,0.2652541752706134,-0.0060064878146898,0,0.0,2.0,6.64,0
2022-01-15,0.0,0.0,74.04361288888114,0.2290016340547543,-0.0040083342946692,0,0.0,3.0,6.64,0
2022-01-16,0.0,0.0,73.97975594656808,0.1581425457532864,-0.0011437344071923,0,0.0,4.0,6.64,1
2022-01-17,0.0054980059711025,0.0054829471068753,73.99532754080636,0.1930075407185491,0.0076365985782707,1,0.0054980059711025,5.0,6.64,0
2022-01-18,-0.0016658111946615,-0.0016672002008921,74.02362714494977,0.2166340523411426,0.0061788508958341,0,0.0,1.0,6.64,1
2022-01-19,0.0049101159752769,0.0048981006708058,74.13854108537946,0.2889766795756968,0.0087519236626309,1,0.0049101159752769,2.0,6.64,0
2022-01-20,-0.0022848401312277,-0.0022874543612646,74.23141261509487,0.2651923987793417,0.0064470867849933,0,0.0,1.0,6.64,1
2022-01-21,4.027379622861815e-05,4.027298526106057e-05,74.29997035435268,0.2485518834637074,0.0064876202298813,0,0.0,2.0,6.64,0
2022-01-22,0.0,0.0,74.3685280936105,0.2055772865567593,0.000984203104235,0,0.0,3.0,6.64,0
2022-01-23,0.0,0.0,74.4370858328683,0.1085308909683828,0.0026544360882479,0,0.0,4.0,6.64,0
2022-01-24,-0.0005238456872753,-0.0005239829423631,74.44197191510882,0.1062253146682058,-0.0027673281868622,0,0.0,5.0,6.64,1
2022-01-25,0.0031123228031164,0.0031074895523288,74.49764360700335,0.0932949023788541,0.0026272247173302,1,0.0031123228031164,6.0,6.64,1
2022-01-26,0.0018112514683648,0.0018096131304203,74.52054377964565,0.1374651354296127,0.0044027836372823,0,0.0,1.0,6.64,1
2022-01-27,0.0015378158016414,0.0015366345737737,74.584228515625,0.1915355805694904,0.0059473701091724,0,0.0,2.0,6.64,1
2022-01-28,0.0041965491848174,0.0041877682301871,74.692384992327,0.2919789663554292,0.0101688777251734,1,0.0041965491848174,3.0,6.64,0
2022-01-29,0.0,0.0,74.80054146902901,0.3263780531446566,0.0106983276852678,0,0.0,1.0,6.64,0
2022-01-30,0.0,0.0,74.90869794573102,0.3170151872791368,0.0075624680404213,0,0.0,2.0,6.64,0
2022-01-31,-0.0022642907421945,-0.002266858124743,74.99809810093471,0.2304004584125505,0.0034635288817172,0,0.0,3.0,6.64,0
2022-02-01,-0.006439319071544,-0.0064601409204129,74.98538425990513,0.2543555090540404,-0.0045289440772843,1,0.006439319071544,4.0,6.75,1
2022-02-02,0.002544366261032,0.0025411348413131,74.98045567103794,0.2592849846941533,-0.0061667711351977,0,0.0,1.0,6.75,1
2022-02-03,0.0010288819829495,0.0010283530466597,74.97008514404297,0.2646685980571379,-0.0051442340319621,0,0.0,2.0,6.75,0
2022-02-04,-0.002385715197588,-0.0023885655504124,74.88931383405414,0.2657707085638058,-0.0075176765522402,0,0.0,3.0,6.75,0
2022-02-05,0.0,0.0,74.80854252406529,0.2366347291849178,-0.0052653079982008,0,0.0,4.0,6.75,0
2022-02-06,0.0,0.0,74.72777121407645,0.1616639829252903,0.0011816199009064,0,0.0,5.0,6.75,0
2022-02-07,-2.279295462614961e-05,-2.2793214389487093e-05,74.67108481270927,0.0863874601951131,-0.0013820498064619,0,0.0,6.0,6.75,1
2022-02-08,0.000215771407825,0.0002157481325228,74.68572780064174,0.0708860179809729,-0.0021932020423524,0,0.0,7.0,6.75,1
2022-02-09,0.0004941948961194,0.000494072822039,74.6785420009068,0.066212594150022,0.0006872637977866,0,0.0,8.0,6.75,1
2022-02-10,0.0015221978072712,0.0015210404385362,74.6766128540039,0.0613399658986261,0.0022105077565037,0,0.0,9.0,6.75,1
2022-02-11,0.0097515112155075,0.0097042720836943,74.80439867292132,0.3291088211103143,0.0119835747631909,1,0.0097515112155075,10.0,6.75,0
2022-02-12,0.0,0.0,74.93218449183873,0.4180444210573952,0.0120066413846493,0,0.0,1.0,6.75,0
2022-02-13,0.0,0.0,75.05997031075614,0.4506752233595922,0.0117883263930425,0,0.0,2.0,6.75,0
2022-02-14,-0.0026131785686834,-0.0026165988796877,75.15979984828404,0.4189932708078969,0.0086458751789626,0,0.0,3.0,6.75,1
2022-02-15,0.0045711960673597,0.0045607798815059,75.30652836390904,0.3931465195790766,0.0117165605069557,1,0.0045711960673597,4.0,6.75,0
2022-02-16,-0.0067464114012598,-0.0067692713075572,75.37504250662667,0.2994868378312657,-0.0048134682575008,1,0.0067464114012598,1.0,6.75,0
2022-02-17,-0.0017665127996061,-0.0017680749232871,75.40834263392857,0.2312252818890962,-0.0065714780038196,0,0.0,1.0,6.75,1
2022-02-18,0.0002798929025848,0.0002798537398738,75.3404290335519,0.2552284873211901,-0.0062934244112874,0,0.0,2.0,6.75,0
2022-02-19,0.0,0.0,75.27251543317523,0.2570138074596027,-0.0036898881793149,0,0.0,3.0,6.75,0
2022-02-20,0.0,0.0,75.20460183279855,0.2370836992257131,-0.0082234930475955,0,0.0,4.0,6.75,0
2022-02-21,-0.0050704069599736,-0.0050833050909978,75.11051613943917,0.2970333588991234,-0.0065499810165334,1,0.0050704069599736,5.0,6.75,0
2022-02-22,-0.0022147824058013,-0.0022172386637419,74.943601335798,0.2436249904389169,-0.0069961025447073,0,0.0,1.0,6.75,1
2022-02-23,0.0014225319061189,0.0014215210661282,74.86477334158761,0.2456131433633809,-0.0058617750510283,0,0.0,2.0,6.75,1
2022-02-24,0.0001340355665573,0.0001340265845933,74.80634525844029,0.2450735160711117,-0.0057285251708108,0,0.0,3.0,6.75,1
2022-02-25,0.0103881532118683,0.0103345671357129,74.85567365373883,0.3265506470544447,0.004600119243905,1,0.0103881532118683,4.0,6.75,0
2022-02-26,0.0,0.0,74.90500204903739,0.3840988725283194,0.0097198095940941,0,0.0,1.0,6.75,0
2022-02-27,0.0,0.0,74.95433044433594,0.4274937246755868,0.0119610831965133,0,0.0,2.0,6.75,0
2022-02-28,-0.0045127857710662,-0.0045229991274837,75.00941576276507,0.411145003201061,0.0059633047220392,1,0.0045127857710662,3.0,6.75,1
2022-03-01,0.0028880065102105,0.0028838442312758,75.11910138811383,0.3566943029598347,0.0087333271520993,0,0.0,1.0,6.82,1
2022-03-02,0.0068593290310263,0.0068359108612794,75.28741564069476,0.3615294692214706,0.0052102825226071,1,0.0068593290310263,2.0,6.82,0
2022-03-03,-0.0022454019283543,-0.0022479266232754,75.42998613630023,0.2351344542305946,0.0029531814158293,0,0.0,1.0,6.82,1
2022-03-04,0.0034470528207808,0.0034411253518329,75.49904305594308,0.2918496911768776,0.0064104140089399,1,0.0034470528207808,2.0,6.82,0
2022-03-05,0.0,0.0,75.56809997558594,0.3223925204298601,0.0109727173025189,0,0.0,1.0,6.82,0
