data,daily_return,log_return,rolling_mean_7d,rolling_std_7d,price_momentum_5d,spike_signal,spike_intensity,inter_spike_interval,india_repo_rate,target
2024-12-26,0.0027223685636517114,0.0027186696300730753,85.21100180489677,0.1523127853209495,0.001571247573973348,0,0.0,3.0,6.78,0
2024-12-27,-0.0017853912867938915,-0.0017869869974121147,85.20835876464844,0.15108356421764277,-0.00021694900454850364,0,0.0,4.0,6.78,0
2024-12-28,0.0,0.0,85.20571572440011,0.14978986048381532,0.0037189088362570887,0,0.0,5.0,6.78,0
2024-12-29,0.0,0.0,85.20307268415179,0.1484299880529145,0.0019036975070025927,0,0.0,6.0,6.78,1
2024-12-30,0.0014672514435161155,0.0014661760818723006,85.26607295445034,0.10898535479712092,0.0024007358769573602,0,0.0,7.0,6.78,1
2024-12-31,0.0046915959432130006,0.004680624708649626,85.36431557791573,0.20277460442382103,0.004369331608205404,1,0.0046915959432130006,8.0,6.78,0
2025-01-01,0.0,0.0,85.4507577078683,0.2378030822406823,0.00616573113764916,0,0.0,1.0,6.76,0
2025-01-02,-1.0494279683803676e-05,-1.0494334749141965e-05,85.50394330705915,0.26779660958399776,0.0061551721530583876,0,0.0,2.0,6.76,1
2025-01-03,0.00021335628106577964,0.00021333352385131675,85.58152879987445,0.264297570727057,0.006369841678764012,0,0.0,3.0,6.76,0
2025-01-04,0.0,0.0,85.65911429268974,0.23226249673702618,0.004895407441612608,0,0.0,4.0,6.76,0
2025-01-05,0.0,0.0,85.73669978550502,0.15489676755685708,0.0002028597623614833,0,0.0,5.0,6.76,0
2025-01-06,-0.0005244297293505173,-0.0005245672907173134,85.78998565673828,0.01628166627847621,-0.00032167635267930076,0,0.0,6.0,6.76,0
2025-01-07,-0.0009130292286784192,-0.0009134462937456855,85.77485765729632,0.04457196127593978,-0.0012239304460302436,0,0.0,7.0,6.76,1
2025-01-08,0.0014682546148865327,0.001467177782992864,85.77770124162946,0.04605605743316955,2.916462380925198e-05,0,0.0,8.0,6.76,1
2025-01-09,0.0011770427756088164,0.0011763506038516122,85.79510171072823,0.0675667764932352,0.0012062417274277815,0,0.0,9.0,6.76,1
2025-01-10,0.00014546981421426075,0.00014545923450684327,85.81167275565011,0.08265324103431075,0.0013518870134020338,0,0.0,10.0,6.76,0
2025-01-11,0.0,0.0,85.82824380057198,0.09196257382793507,0.0018773012553417949,0,0.0,11.0,6.76,0
2025-01-12,0.0,0.0,85.84481484549386,0.09716964279256364,0.0027928804655174763,0,0.0,12.0,6.76,1
2025-01-13,0.0031192432123516856,0.0031143884660459428,85.90610068184989,0.1531745812170788,0.004446052798877551,1,0.0031192432123516856,13.0,6.76,1
2025-01-14,0.0053672559940245446,0.005352903607954401,86.04465702601841,0.2915074095643251,0.00864994776230481,1,0.0053672559940245446,1.0,6.76,0
2025-01-15,-0.001329433754903242,-0.0013303182359504608,86.14878518240792,0.32095497063417067,0.007162502732712078,0,0.0,1.0,6.76,0
2025-01-16,-0.0012064500111440557,-0.0012071783578269267,86.22357068743024,0.3163198729162817,0.00594741152006632,0,0.0,2.0,6.76,1
2025-01-17,0.002025919338910054,0.0020238699318150134,86.32158551897321,0.31285650194765857,0.007985379834991252,0,0.0,3.0,6.76,0
2025-01-18,0.0,0.0,86.41960035051618,0.27071018232509564,0.004851005157728263,0,0.0,4.0,6.76,0
2025-01-19,0.0,0.0,86.51761518205915,0.16208854991163404,-0.0005134947783691558,0,0.0,5.0,6.76,0
2025-01-20,-0.00042839643804615246,-0.00042848822601557993,86.57204328264508,0.07175868262291794,0.00038827870864355663,0,0.0,6.0,6.76,0
2025-01-21,-0.004134303571094899,-0.0041428734325321525,86.50925772530692,0.14572390691203502,-0.002544249623345483,1,0.004134303571094899,7.0,6.76,1
2025-01-22,0.002793131703124452,0.0027892381592045565,86.49732862200055,0.14664212090408055,-0.0017805364601663108,0,0.0,1.0,6.76,1
2025-01-23,0.00024065821212393423,0.00024062925858158156,86.50328608921596,0.14432716339334115,-0.001540306748763504,0,0.0,2.0,6.76,0
2025-01-24,-0.0003758552692526562,-0.0003759259205480311,86.47958592006138,0.13811754536893373,-0.0019155830856083728,0,0.0,3.0,6.76,0
2025-01-25,0.0,0.0,86.4558857509068,0.12653834942715264,-0.0014878240260754337,0,0.0,4.0,6.76,0
2025-01-26,0.0,0.0,86.43218558175224,0.1078741058094746,0.0026574663175060295,0,0.0,5.0,6.76,0
2025-01-27,-0.0027440690068482043,-0.002747840865946667,86.37990025111607,0.11866695818568855,-0.002878985278371481,0,0.0,6.0,6.76,1
2025-01-28,0.0030787340248521478,0.003074004428214512,86.41665758405414,0.09519376092382859,-4.97611201545771e-05,1,0.0030787340248521478,7.0,6.76,1
2025-01-29,0.0013438818040467648,0.0013429796031056362,86.43561553955078,0.11461452611932303,0.0016705369601999667,0,0.0,1.0,6.76,1
2025-01-30,0.0006467634467979266,0.0006465543854571685,86.45960126604352,0.1387058154046144,0.002318380849240372,0,0.0,2.0,6.76,1
2025-01-31,7.388062704660747e-05,7.387789800749566e-05,86.48914446149554,0.15495661422796542,0.0023924327597178788,0,0.0,3.0,6.76,0
2025-02-01,0.0,0.0,86.51868765694755,0.16354591739955016,0.005150635465713173,0,0.0,4.0,6.73,0
2025-02-02,0.0,0.0,86.54823085239956,0.16566969439899457,0.002065542185853621,0,0.0,5.0,6.73,0
2025-02-03,-0.0010733472125903365,-0.001073923662233719,86.59837341308594,0.06822722503032642,-0.00035342890805270717,0,0.0,6.0,6.73,1
2025-02-04,0.004498886979645178,0.0044887972380372645,86.66623033796039,0.1277015333585609,0.003494844250568216,1,0.004498886979645178,7.0,6.73,1
2025-02-05,0.0021473616041636223,0.0021450593185381585,86.74415806361607,0.20970042353933294,0.00557541800666303,0,0.0,1.0,6.73,1
2025-02-06,0.002341353776900812,0.0023386170790326735,86.84322902134487,0.2978944106030476,0.007929825809571476,0,0.0,2.0,6.73,1
2025-02-07,0.0029107049804513174,0.0029064770808351226,86.97770036969867,0.3921094122873549,0.010863612173500809,0,0.0,3.0,6.73,0
2025-02-08,0.0,0.0,87.11217171805245,0.4201974547454952,0.011949785655215258,0,0.0,4.0,6.73,0
2025-02-09,0.0,0.0,87.24664306640625,0.39647119590117996,0.007417528055181516,0,0.0,5.0,6.73,0
2025-02-10,-0.0008585957217073226,-0.0008589645261317015,87.38365718296596,0.25915640908235127,0.004395762779243586,0,0.0,6.0,6.73,0
2025-02-11,-0.00026284778619833915,-0.0002628823367321807,87.46175711495536,0.17213170630665395,0.0017862236182144666,0,0.0,7.0,6.73,0
2025-02-12,-0.0077596672754013385,-0.007789930148385044,87.41620091029576,0.28180082145118757,-0.008872184826034413,1,0.0077596672754013385,8.0,6.73,1
2025-02-13,0.0007233806722457548,0.0007231191585556318,87.35047258649554,0.34963533562879107,-0.00815522212081244,0,0.0,1.0,6.73,0
2025-02-14,-0.0013802007930445725,-0.0013811541474737943,87.2313003540039,0.39436780581684244,-0.009524167069818457,0,0.0,2.0,6.73,0
2025-02-15,0.0,0.0,87.11212812151227,0.3945491295342488,-0.00867301796422951,0,0.0,3.0,6.73,0
2025-02-16,0.0,0.0,86.99295588902065,0.35024850602762814,-0.008412381353846723,0,0.0,4.0,6.73,0
2025-02-17,-0.0036827788645059645,-0.0036895769903836774,86.83888462611607,0.31913665725040097,-0.00433817479569835,1,0.0036827788645059645,5.0,6.73,1
2025-02-18,0.004861438928019046,0.004849660292446836,86.74812752859933,0.14697328571539148,-0.0002210464110520044,1,0.004861438928019046,1.0,6.73,1
2025-02-19,0.0003730598603401969,0.00037299029081235946,86.7589841570173,0.15499692797415066,0.0015342493509604624,0,0.0,1.0,6.73,0
2025-02-20,-0.00016569376823716286,-0.00016570749696611002,86.7588130405971,0.1548493779865721,0.0013683013671669055,0,0.0,2.0,6.73,0
2025-02-21,-0.004853076319938365,-0.004864890734491144,86.71554238455636,0.19380643309360154,-0.003491415423735029,1,0.004853076319938365,3.0,6.73,0
2025-02-22,0.0,0.0,86.67227172851562,0.21627464309910413,0.00019207079503539363,0,0.0,1.0,6.73,0
2025-02-23,0.0,0.0,86.62900107247489,0.22719967667311472,-0.0046467781050140225,0,0.0,2.0,6.73,1
2025-02-24,0.000904571501391116,0.0009041626231450461,86.64254433768136,0.2162415328975956,-0.004117933571287263,0,0.0,3.0,6.73,1
2025-02-25,0.001857148323752389,0.001855425955936151,86.6190163748605,0.1974410446266188,-0.0021030875612299098,0,0.0,4.0,6.73,1
2025-02-26,0.004511449578861182,0.004501303494463688,86.646730695452,0.2483990243565889,0.007287316266084164,1,0.004511449578861182,5.0,6.73,1
2025-02-27,0.0009301810501873842,0.0009297486998829216,86.68807329450335,0.3089900138407421,0.00822427583976888,0,0.0,1.0,6.73,1
2025-02-28,0.001890757111631114,0.0018889718803418202,86.81318773542132,0.36864562141318796,0.010130583059432024,0,0.0,2.0,6.73,0
2025-03-01,0.0,0.0,86.93830217633929,0.37389736375966076,0.009217673513271782,0,0.0,3.0,6.68,0
2025-03-02,0.0,0.0,87.06341661725726,0.3273740398553763,0.007346880941893371,0,0.0,4.0,6.68,1
2025-03-03,0.0015687405126187937,0.0015675113245709736,87.19692993164062,0.2561108739346279,0.004395865499867837,0,0.0,5.0,6.68,0
2025-03-04,-0.0015366255698995301,-0.0015378073898021758,87.28828648158482,0.12639902863060126,0.0019205176513262172,0,0.0,6.0,6.68,0
2025-03-05,-0.0012893063491654644,-0.0012901382196973123,87.30768694196429,0.09610934535765535,-0.001259640271270845,0,0.0,7.0,6.68,0
2025-03-06,-0.003757356622243746,-0.003764433218395501,87.2687007359096,0.18196433937317244,-0.0050122639757996705,1,0.003757356622243746,8.0,6.68,1
2025-03-07,0.0027564033782800923,0.0027526114649185193,87.24038587297711,0.18673830519034568,-0.0022696764188753836,0,0.0,1.0,6.68,0
2025-03-08,0.0,0.0,87.21207101004464,0.18644211353789933,-0.003832404882694042,0,0.0,2.0,6.68,0
2025-03-09,0.0,0.0,87.18375614711216,0.18105088243050202,-0.002299312495167722,0,0.0,3.0,6.68,0
2025-03-10,-0.0006312528754011115,-0.0006314521993844351,87.12801361083984,0.13446287728117265,-0.0016419245174845716,0,0.0,4.0,6.68,1
2025-03-11,0.0032306320450203874,0.003225424765503789,87.13165719168526,0.1410212692057304,0.005360902518396657,1,0.0032306320450203874,5.0,6.68,0
2025-03-12,-0.0017743528974459855,-0.0017759289261115956,87.12924303327289,0.139452645002711,0.0008183783289635702,0,0.0,1.0,6.68,1
2025-03-13,0.001611182719231996,0.0016098861568337476,87.19371468680245,0.11156730892056854,0.002430879605216956,0,0.0,2.0,6.68,0
2025-03-14,-0.004791618240784112,-0.004803134846981179,87.16418566022601,0.15173575005279155,-0.002372386482624653,1,0.004791618240784112,3.0,6.68,0
2025-03-15,0.0,0.0,87.13465663364956,0.17766718880282487,-0.0017422333970651025,0,0.0,1.0,6.68,0
2025-03-16,0.0,0.0,87.1051276070731,0.19512288645575168,-0.004956851678211548,0,0.0,2.0,6.68,1
2025-03-17,0.00019450449322055974,0.00019448557967409168,87.08587101527623,0.20512510227838673,-0.002994271311445863,0,0.0,3.0,6.68,0
2025-03-18,-0.0002600201890802234,-0.0002600540001907626,87.02319880894252,0.17378099422727109,-0.00485687034319898,0,0.0,4.0,6.68,0
2025-03-19,-0.0039151862669418724,-0.00392287067250474,86.93405587332589,0.2214245076401569,-0.003980495833733065,1,0.0039151862669418724,5.0,6.68,0
2025-03-20,-0.0027606468022647324,-0.002764464415321099,86.7906984601702,0.23853573225652958,-0.0067301538929029825,0,0.0,1.0,6.68,0
2025-03-21,-1.157614416491537e-05,-1.1576211168989332e-05,86.7069843837193,0.28335369617762063,-0.006741652127836147,0,0.0,2.0,6.68,0
2025-03-22,0.0,0.0,86.62327030726841,0.29551181023407597,-0.006934807769785865,0,0.0,3.0,6.68,0
2025-03-23,0.0,0.0,86.53955623081752,0.279308134707998,-0.0066765236116375385,0,0.0,4.0,6.68,0
2025-03-24,-0.004043479086923263,-0.00405167605211957,86.40355573381696,0.28412628419326175,-0.006804460779419412,1,0.004043479086923263,5.0,6.68,0
2025-03-25,-0.0052903654216215346,-0.0053044089569557655,86.20579855782645,0.3432796406368356,-0.009323921368466371,1,0.0052903654216215346,1.0,6.68,1
2025-03-26,0.0006816602789634363,0.0006814280541217857,86.06498391287667,0.36738560878653104,-0.008637140676964842,0,0.0,1.0,6.68,1
2025-03-27,0.005900162276524457,0.005882824482851158,86.03045545305524,0.34841713541558916,-0.002787938932039736,1,0.005900162276524457,2.0,6.68,0
2025-03-28,-0.004651786809321212,-0.004662640040606253,85.93885585239956,0.3388248116510316,-0.007426756843811706,1,0.004651786809321212,1.0,6.68,0
2025-03-29,0.0,0.0,85.84725625174386,0.29771161062710366,-0.0033970135099740135,0,0.0,1.0,6.68,0
2025-03-30,0.0,0.0,85.75565665108817,0.20708537028647683,0.0019034217080344305,0,0.0,2.0,6.68,0
2025-03-31,-0.0018215484372521296,-0.0018232094740191947,85.69162859235492,0.19240361248563564,-0.0006028432487216434,0,0.0,3.0,6.68,0
2025-04-01,-0.0008265441712804744,-0.0008268859472556176,85.68248639787946,0.2025026049919497,-0.007286062469028851,0,0.0,4.0,6.46,1
2025-04-02,0.0016614185704497686,0.0016600399413920367,85.685300554548,0.2011419225077646,-0.000989565536659686,0,0.0,5.0,6.46,1
2025-04-03,0.00048007826692719746,0.0004799630662247706,85.62184361049107,0.08901682552542245,-0.0005099623386402773,0,0.0,6.0,6.46,0
2025-04-04,-0.004300014412361386,-0.0043092860627007125,85.562986101423,0.148795932448791,-0.004807783905595715,1,0.004300014412361386,7.0,6.46,0
2025-04-05,0.0,0.0,85.50412859235492,0.16814670854550956,-0.002991684967420763,0,0.0,1.0,6.46,0
2025-04-06,0.0,0.0,85.44527108328683,0.16224442508380182,-0.0021669318610396363,0,0.0,2.0,6.46,1
2025-04-07,0.0028891950403464595,0.0028850293381111757,85.44391305106026,0.1613684740363565,-0.0009438479534112871,0,0.0,3.0,6.46,1
2025-04-08,0.005819100243200648,0.005802234676034725,85.5237557547433,0.27417163489648366,0.004387575297462053,1,0.005819100243200648,4.0,6.46,1
2025-04-09,0.0047462111325642375,0.0047349833846657445,85.64164188929966,0.4429452807568586,0.0135127301354422,1,0.0047462111325642375,1.0,6.46,0
2025-04-10,-0.002614736653306582,-0.0026181610477519226,85.72137015206474,0.49241719162777836,0.010862661251364262,0,0.0,1.0,6.46,1
2025-04-11,0.0005927630341715506,0.0005925874195593505,85.86101313999721,0.48590826904161605,0.011461863269578286,0,0.0,2.0,6.46,0
2025-04-12,0.0,0.0,86.00065612792969,0.4292302626622788,0.008547971472448677,0,0.0,3.0,6.46,0
2025-04-13,0.0,0.0,86.14029911586216,0.29473718461862636,0.002713083524252219,0,0.0,4.0,6.46,0
2025-04-14,-0.0007813327109087442,-0.0007816381104007497,86.23511396135602,0.12093027742018023,-0.002803275204144176,0,0.0,5.0,6.46,0
2025-04-15,-0.001719408622570917,-0.0017208885021650414,86.23765672956195,0.11590784229953259,-0.0019081164197926922,0,0.0,6.0,6.46,0
2025-04-16,-0.00369691110105419,-0.0037037615658166343,86.1364277430943,0.19616728594085137,-0.006187068952479068,1,0.00369691110105419,7.0,6.46,0
2025-04-17,-0.0012388342498511618,-0.0012396022393404425,86.05231366838727,0.2714885658359174,-0.0074182384494057,0,0.0,1.0,6.46,0
2025-04-22,-0.005391247009342903,-0.005405832226793556,85.89495631626674,0.4130778930306471,-0.012769491902893629,1,0.005391247009342903,6.0,6.46,1
2025-04-23,0.0008631110683468002,0.0008627388021779494,85.74809919084821,0.4431449961789238,-0.011144777392569269,0,0.0,1.0,6.46,1
2025-04-24,0.0031384993762297864,0.0031335845677929164,85.63945661272321,0.38617654292481174,-0.006332735831256145,1,0.0031384993762297864,2.0,6.46,0
2025-04-25,-0.0028374241956311552,-0.002841457314583652,85.5057852608817,0.3186819787204117,-0.0054755227889434046,0,0.0,1.0,6.46,0
2025-04-26,0.0,0.0,85.3932854788644,0.2205914020237036,-0.004241943604114966,0,0.0,2.0,6.46,0
2025-04-27,0.0,0.0,85.32622855050224,0.16723911924533302,0.0011555331699747366,0,0.0,3.0,6.46,1
2025-04-28,0.001496665054414592,0.0014955461675321751,85.29257202148438,0.11308698299935874,0.0017892722614641563,0,0.0,4.0,6.46,0
2025-04-29,-0.0026304620352640695,-0.002633927779530159,85.2927725655692,0.11281132946307154,-0.003971929863385494,0,0.0,5.0,6.46,1
2025-04-30,0.00012327395190037116,0.0001232663542911477,85.28397260393415,0.12044972702834578,-0.0010146002025084016,0,0.0,6.0,6.46,0
2025-05-01,-0.007509647281987664,-0.007537986651395747,85.14558628627232,0.2807846556929392,-0.008516628194842972,1,0.007509647281987664,7.0,6.27,1
2025-05-02,0.0019579097686366342,0.0019559955614616193,85.06550053187779,0.3207183980884277,-0.006575393215744827,0,0.0,1.0,6.27,0
2025-05-03,0.0,0.0,84.98541477748326,0.3345372825351696,-0.008059995157069115,0,0.0,2.0,6.27,0
2025-05-04,0.0,0.0,84.90532902308873,0.32558367660776316,-0.0054438529703691885,0,0.0,3.0,6.27,0
2025-05-05,-0.00201191456979255,-0.002013941188622821,84.78267124720982,0.27214788800859485,-0.007567156091719206,0,0.0,4.0,6.27,0
2025-05-06,-0.0036142149976834403,-0.003620762052444211,84.64845711844308,0.28617743019795866,-0.0036719495241420933,1,0.0036142149976834403,5.0,6.27,1
2025-05-07,0.006796365138147964,0.006773373960774304,84.59451402936664,0.1911040901016505,0.0011393192513425826,1,0.006796365138147964,1.0,6.27,1
2025-05-08,0.0002830660461647927,0.00028302599053029544,84.63537161690849,0.20535297082048443,0.0014227078001031585,0,0.0,1.0,6.27,1
2025-05-09,0.014914420589431154,0.01480429424885174,84.8332999093192,0.5871311963086713,0.016358347252040877,1,0.014914420589431154,2.0,6.27,0
2025-05-10,0.0,0.0,85.03122820172992,0.7455645421742216,0.018407295728299706,0,0.0,1.0,6.27,0
2025-05-11,0.0,0.0,85.22915649414062,0.821949011332584,0.022101389900832404,0,0.0,2.0,6.27,0
2025-05-12,-0.00782852664804623,-0.007859330433609786,85.35515703473773,0.7616377096331738,0.007254174774298467,1,0.00782852664804623,3.0,6.27,0
2025-05-13,-0.005182213590311124,-0.005195687830243945,85.4615707397461,0.6145733440311744,0.0017508068607450104,1,0.005182213590311124,1.0,6.27,1
2025-05-14,0.0011134433559039092,0.0011128239375993324,85.49972861153739,0.5730479342459476,-0.01187116933614796,0,0.0,1.0,6.27,1
2025-05-15,0.005023489051597663,0.005010913428558122,85.59550040108817,0.4899658667521357,-0.006907314973740061,1,0.005023489051597663,2.0,6.27,0
2025-05-16,-0.0004995077657526936,-0.0004996325613160162,85.50445774623326,0.4412449536190684,-0.007403372482022901,0,0.0,1.0,6.27,0
2025-05-17,0.0,0.0,85.41341509137835,0.3605373987989011,0.0004285087582562972,0,0.0,2.0,6.27,0
2025-05-18,0.0,0.0,85.32237243652344,0.21432888535454914,0.005639949772929391,0,0.0,3.0,6.27,1
2025-05-19,0.000648336335568489,0.0006481262563628972,85.33551461356026,0.22311641614509514,0.005172739784217883,0,0.0,4.0,6.27,0
2025-05-20,-0.0014993715810057706,-0.001500496763426407,85.39357212611607,0.1525698147706364,-0.0013510895239825754,0,0.0,5.0,6.27,1
2025-05-21,0.0019210194343250997,0.0019191766361482273,85.46154349190849,0.05255299840646484,0.0010673753691481194,0,0.0,6.0,6.27,1
2025-05-22,0.0007505761106474385,0.0007502945692685151,85.47764369419643,0.07453378838483932,0.0018187526262487908,0,0.0,7.0,6.27,1
2025-05-23,0.004376101790735554,0.0043665545004364726,85.55335780552456,0.19974748254171382,0.006202813463608964,1,0.004376101790735554,8.0,6.27,0
2025-05-24,0.0,0.0,85.62907191685268,0.24671177331592942,0.005550878291949589,0,0.0,1.0,6.27,0
2025-05-25,0.0,0.0,85.7047860281808,0.26164520355590476,0.007060836690827758,0,0.0,2.0,6.27,0
2025-05-26,-0.009021198338578174,-0.009062135737221427,85.66178676060268,0.3192450988953293,-0.003937514248904774,1,0.009021198338578174,3.0,6.27,0
2025-05-27,-0.0004823930132084042,-0.0004825094021496468,85.63122994559151,0.3593158095858138,-0.005164707437376574,0,0.0,1.0,6.27,1
2025-05-28,0.0023755009919497194,0.0023726839498438607,85.60614340645927,0.37293634002373555,-0.007146304049853305,0,0.0,2.0,6.27,1
2025-05-29,0.0002976304593402812,0.00029758617618157765,85.5755146571568,0.3821854341234785,-0.0068508005482699206,0,0.0,3.0,6.27,0
2025-05-30,-0.0002881599499485743,-0.0002882014760045739,85.48785727364677,0.34375096993927956,-0.007136986371875449,0,0.0,4.0,6.27,0
2025-05-31,0.0,0.0,85.40019989013672,0.26895138324607604,0.0019013645534533457,0,0.0,5.0,6.27,0
2025-06-01,0.0,0.0,85.31254250662667,0.09260700677322427,0.002384908029632348,0,0.0,6.0,6.31,1
2025-06-02,0.0019095540804663358,0.0019077331997515278,85.35897064208984,0.10675919927106427,0.0019189567453564062,0,0.0,7.0,6.31,0
2025-06-03,-0.0018778143240389955,-0.0018795796276445448,85.38832746233258,0.06064538814137048,-0.0002600140943722496,0,0.0,8.0,6.31,1
2025-06-04,0.004042706669558749,0.004034556888350082,85.4380852835519,0.13333241229717582,0.004070974456217272,1,0.004042706669558749,9.0,6.31,1
2025-06-05,0.002279770810530657,0.002277176075908253,85.51212746756417,0.2171125680399074,0.006360026155483553,0,0.0,1.0,6.31,0
2025-06-06,-0.0003107560769065598,-0.0003108043715817287,85.58587101527623,0.2434165333334091,0.006047293661799873,0,0.0,2.0,6.31,0
2025-06-07,0.0,0.0,85.65961456298828,0.24223217154454368,0.004129853402916241,0,0.0,3.0,6.31,0
2025-06-08,0.0,0.0,85.73335811070034,0.21310165624479838,0.006018970235479418,0,0.0,4.0,6.31,0
2025-06-09,-0.0010736366369418215,-0.001074213397613795,85.77064405168805,0.19223893081885593,0.0008925563983128396,0,0.0,5.0,6.31,0
2025-06-10,-0.00034160286181550426,-0.00034166122136400877,85.82668631417411,0.07567637436757113,-0.0017251891380137988,0,0.0,6.0,6.31,0
2025-06-11,-0.0012033583002453163,-0.0012040829172189325,85.81868634905133,0.09151732607004136,-0.002616528442797777,0,0.0,7.0,6.31,0
2025-06-12,-0.0021365168913635157,-0.002138802499651145,85.75662994384766,0.151494249247234,-0.004747455076946476,0,0.0,8.0,6.31,1
2025-06-13,0.0025575981785816992,0.0025543330903643386,85.72961534772601,0.14296832657927527,-0.0022019989808225488,0,0.0,9.0,6.31,0
2025-06-14,0.0,0.0,85.70260075160435,0.12738342767541008,-0.0011295750970891185,0,0.0,10.0,6.31,0
2025-06-15,0.0,0.0,85.6755861554827,0.1015396143352766,-0.0007882415008260521,0,0.0,11.0,6.31,1
2025-06-16,0.006544627315505203,0.006523304226041654,85.74185725620815,0.2408709722112212,0.006962964308962469,1,0.006544627315505203,12.0,6.31,0
2025-06-17,-0.001681136113643178,-0.001682550808711779,85.7916009085519,0.277454476832155,0.007422497687610609,0,0.0,1.0,6.31,1
2025-06-18,0.0030021664296442374,0.0029976689272606435,85.89301518031529,0.3407791211009115,0.007869223201128983,1,0.0030021664296442374,2.0,6.31,1
2025-06-19,0.0029051924550864694,0.0029009805391316595,86.05641501290458,0.376391232247466,0.010797277264086686,0,0.0,1.0,6.31,0
2025-06-20,-0.00034406160763977844,-0.000344120810414695,86.18432944161552,0.3825765418816201,0.01044950072787332,0,0.0,2.0,6.31,0
2025-06-21,0.0,0.0,86.31224387032645,0.33597771540345545,0.0038794836377821743,0,0.0,3.0,6.31,0
2025-06-22,0.0,0.0,86.44015829903739,0.20302463954319633,0.005569983652095323,0,0.0,4.0,6.31,0
2025-06-23,-4.044511835354925e-05,-4.044593627940271e-05,86.48745836530414,0.1892207646496207,0.002519582619093809,0,0.0,5.0,6.31,0
2025-06-24,-0.004011278211721203,-0.004019344967394373,86.50585828508649,0.14737709176256564,-0.004394228714469209,1,0.004011278211721203,6.0,6.31,0
2025-06-25,-0.003805982482819159,-0.003813243663956391,86.44044385637555,0.27115290417567856,-0.007842123405722165,1,0.003805982482819159,1.0,6.31,1
2025-06-26,0.0011792484249599777,0.001178553657684594,86.35365840366909,0.30196282309411215,-0.00667212279243671,0,0.0,1.0,6.31,0
2025-06-27,-0.003949794340313506,-0.00395761537910165,86.22260066441127,0.3755482059853828,-0.010595563619906823,1,0.003949794340313506,2.0,6.31,0
2025-06-28,0.0,0.0,86.09154292515346,0.3883474275201513,-0.010555545421837176,0,0.0,1.0,6.31,0
2025-06-29,0.0,0.0,85.96048518589565,0.3471503346664166,-0.0065706238102433995,0,0.0,2.0,6.31,0
2025-06-30,-0.0024641834423331233,-0.0024672245392595668,85.79977090018136,0.2624625772525621,-0.005232548535424612,0,0.0,3.0,6.31,1
2025-07-01,0.0030272845762671086,0.0030227115771694854,85.72562735421317,0.18004953785610475,-0.0033963476599646303,1,0.0030272845762671086,4.0,6.35,0
2025-07-02,-0.0008306404128991529,-0.0008309855858032027,85.68819863455636,0.16302256547163688,-0.0002754606016529773,0,0.0,1.0,6.35,1
2025-07-03,0.0005990001401290357,0.0005988208111535792,85.6436266217913,0.08614212751805941,0.0003233745375370064,0,0.0,2.0,6.35,0
2025-07-04,-0.004376030584493651,-0.0043856334314733335,85.59401266915458,0.14837530843671487,-0.004054071143823208,1,0.004376030584493651,3.0,6.35,0
2025-07-05,0.0,0.0,85.54439871651786,0.17568834570384198,-0.0015938151544037447,0,0.0,1.0,6.35,0
2025-07-06,0.0,0.0,85.49478476388114,0.18432024880822204,-0.004607152568759037,0,0.0,2.0,6.35,1
2025-07-07,0.0020769126558344286,0.002074758854400512,85.50064195905414,0.1835060294189581,-0.0017105890378876496,0,0.0,3.0,6.35,1
2025-07-08,0.004628253486405054,0.00461757605380564,85.52607073102679,0.22552157069391363,0.002309363959374639,1,0.004628253486405054,4.0,6.35,0
2025-07-09,-0.002149220343583891,-0.00215153323215886,85.53529902866909,0.23231356282481347,0.0045511267380819636,0,0.0,1.0,6.35,1
2025-07-10,1.2907429694619665e-05,1.2907346394465798e-05,85.53735678536552,0.23401218209246472,0.004564092911124932,0,0.0,2.0,6.35,1
2025-07-11,0.0003068367992302701,0.0003067897344468147,85.59674290248326,0.22182262697334262,0.004872330142015363,0,0.0,3.0,6.35,0
2025-07-12,0.0,0.0,85.65612901960101,0.18820165300092476,0.002789623681451943,0,0.0,4.0,6.35,0
2025-07-13,0.0,0.0,85.71551513671875,0.11578192619081006,-0.001830159363498216,0,0.0,5.0,6.35,1
2025-07-14,0.0010088603873197322,0.0010083518296928697,85.76194327218192,0.06889372626799448,0.0013289311580011822,0,0.0,6.0,6.35,1
2025-07-15,0.0017140542222886523,0.0017125869078152805,85.77285766601562,0.0942990672883355,0.0030323166712435527,0,0.0,7.0,6.35,1
2025-07-16,0.0002873611671940779,0.0002873198868819221,85.8136727469308,0.11966325631774319,0.0030127879750462563,0,0.0,8.0,6.35,0
2025-07-17,-0.001254781174964248,-0.001255569072024,85.8389151436942,0.11218378914350463,0.0017542264104467996,0,0.0,9.0,6.35,1
2025-07-18,0.0018780960891948695,0.0018763346717973436,85.88344355991909,0.1250894445986271,0.003635617105402729,0,0.0,10.0,6.35,0
2025-07-19,0.0,0.0,85.92797197614398,0.11867202464453146,0.0026241093580995395,0,0.0,11.0,6.35,0
2025-07-20,0.0,0.0,85.97250039236886,0.08883829915251375,0.0009084979211132361,0,0.0,12.0,6.35,1
2025-07-21,0.0011865277058475954,0.0011858243381710689,86.01925768171039,0.08185094220309089,0.0018082228047051944,0,0.0,13.0,6.35,1
2025-07-22,0.0005420810687950528,0.0005419341959280832,86.05167170933315,0.10103308204171828,0.0036105957594043604,0,0.0,14.0,6.35,1
