date,liquidity_regime,rolling_std_7d,snn_spike_rate,snn_prob,confidence,decision,snn_correct,saving_day
2024-06-20,MEDIUM_LIQUIDITY,0.0654582069405551,0.493,0.5352,0.2341,DIRECT,1,34800.0
2024-06-21,MEDIUM_LIQUIDITY,0.0779058044339739,0.4859,0.5305,0.2253,DIRECT,0,34800.0
2024-06-22,MEDIUM_LIQUIDITY,0.0869074250380053,0.4891,0.5238,0.2201,DIRECT,0,34800.0
2024-06-23,MEDIUM_LIQUIDITY,0.0934640858435382,0.4914,0.5203,0.2178,DIRECT,0,34800.0
2024-06-24,MEDIUM_LIQUIDITY,0.0941006401429892,0.4914,0.5268,0.2245,DIRECT,0,34800.0
2024-06-25,MEDIUM_LIQUIDITY,0.0971860453925045,0.4922,0.569,0.269,DIRECT,0,34800.0
2024-06-26,MEDIUM_LIQUIDITY,0.0880111361880684,0.493,0.5547,0.2545,DIRECT,1,34800.0
2024-06-27,MEDIUM_LIQUIDITY,0.0767282780670658,0.4992,0.5556,0.2588,DIRECT,0,34800.0
2024-06-28,MEDIUM_LIQUIDITY,0.0796472830533664,0.5008,0.5573,0.2615,DIRECT,0,34800.0
2024-06-29,MEDIUM_LIQUIDITY,0.0756217535099368,0.5063,0.5436,0.2503,DIRECT,0,34800.0
2024-06-30,MEDIUM_LIQUIDITY,0.0633412059684745,0.5047,0.5453,0.2512,DIRECT,0,34800.0
2024-07-01,MEDIUM_LIQUIDITY,0.0646535391948798,0.5039,0.5429,0.2482,DIRECT,1,34800.0
2024-07-02,MEDIUM_LIQUIDITY,0.0647244051668995,0.4945,0.5435,0.2437,DIRECT,1,34800.0
2024-07-03,MEDIUM_LIQUIDITY,0.0632654286052782,0.4852,0.5372,0.2319,DIRECT,1,34800.0
2024-07-04,HIGH_LIQUIDITY,0.0395425619353765,0.4805,0.5289,0.2207,DIRECT,1,34800.0
2024-07-05,MEDIUM_LIQUIDITY,0.0432578660234763,0.4766,0.4918,0.0,USD_FALLBACK,0,0.0
2024-07-06,MEDIUM_LIQUIDITY,0.0457476365346903,0.4688,0.4693,0.0,USD_FALLBACK,0,0.0
2024-07-07,MEDIUM_LIQUIDITY,0.0472061863660719,0.475,0.4923,0.0,USD_FALLBACK,0,0.0
2024-07-08,HIGH_LIQUIDITY,0.0192484570524568,0.4719,0.5007,0.0,USD_FALLBACK,0,0.0
2024-07-09,HIGH_LIQUIDITY,0.0139685161912945,0.4602,0.5145,0.0,USD_FALLBACK,0,0.0
2024-07-10,HIGH_LIQUIDITY,0.0143237177137023,0.4523,0.5226,0.1984,DIRECT,1,34800.0
2024-07-11,HIGH_LIQUIDITY,0.014773037609895,0.4453,0.5399,0.2126,DIRECT,1,34800.0
2024-07-12,HIGH_LIQUIDITY,0.019338807114287,0.4336,0.5431,0.2094,DIRECT,0,34800.0
2024-07-13,HIGH_LIQUIDITY,0.0223547335545213,0.4305,0.555,0.2201,DIRECT,0,34800.0
2024-07-14,HIGH_LIQUIDITY,0.0244023891308526,0.4219,0.5862,0.2478,DIRECT,1,34800.0
2024-07-15,HIGH_LIQUIDITY,0.0232065607920447,0.4172,0.6043,0.264,DIRECT,1,34800.0
2024-07-16,HIGH_LIQUIDITY,0.031264787774618,0.4117,0.6347,0.2927,DIRECT,0,34800.0
2024-07-17,HIGH_LIQUIDITY,0.0286000817209777,0.407,0.6566,0.3128,DIRECT,1,34800.0
2024-07-18,HIGH_LIQUIDITY,0.0292891497485538,0.3961,0.6757,0.3266,DIRECT,1,34800.0
2024-07-19,MEDIUM_LIQUIDITY,0.057615186721047,0.3984,0.6929,0.3459,DIRECT,0,34800.0
2024-07-20,MEDIUM_LIQUIDITY,0.0680094078946478,0.4,0.6692,0.3221,DIRECT,0,34800.0
