date,actual,snn_prob,snn_spike_rate,confidence,decision,snn_correct,cost_taken,cost_baseline,saving_day,reason,cumulative_saving,cumulative_baseline,cumulative_direct
2024-03-11,1,0.5089,0.4469,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.509 < 0.7,0.0,36000.0,36000.0
2024-03-12,1,0.501,0.4414,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.501 < 0.7,0.0,72000.0,72000.0
2024-03-13,0,0.4865,0.432,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.486 < 0.7,0.0,108000.0,108000.0
2024-03-14,1,0.4793,0.4344,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.479 < 0.7,0.0,144000.0,144000.0
2024-03-15,0,0.4956,0.4367,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.496 < 0.7,0.0,180000.0,180000.0
2024-03-16,0,0.4821,0.4352,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.482 < 0.7,0.0,216000.0,216000.0
2024-03-17,0,0.4696,0.4328,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.470 < 0.7,0.0,252000.0,252000.0
2024-03-18,0,0.474,0.4336,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.474 < 0.7,0.0,288000.0,288000.0
2024-03-19,1,0.4718,0.4375,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.472 < 0.7,0.0,324000.0,324000.0
2024-03-20,1,0.4589,0.4391,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.459 < 0.7,0.0,360000.0,360000.0
2024-03-21,1,0.4433,0.4383,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.443 < 0.7,0.0,396000.0,396000.0
2024-03-22,0,0.4316,0.4398,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.432 < 0.7,0.0,432000.0,432000.0
2024-03-23,0,0.4434,0.4406,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.443 < 0.7,0.0,468000.0,468000.0
2024-03-24,1,0.4765,0.443,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.477 < 0.7,0.0,504000.0,504000.0
2024-03-25,0,0.4685,0.4445,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.468 < 0.7,0.0,540000.0,540000.0
2024-03-26,0,0.4615,0.4453,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.461 < 0.7,0.0,576000.0,576000.0
2024-03-27,1,0.4358,0.4289,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.436 < 0.7,0.0,612000.0,612000.0
2024-03-28,1,0.4383,0.4312,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.438 < 0.7,0.0,648000.0,648000.0
2024-03-29,0,0.443,0.4328,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.443 < 0.7,0.0,684000.0,684000.0
2024-03-30,0,0.4674,0.443,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.467 < 0.7,0.0,720000.0,720000.0
2024-03-31,0,0.4762,0.4547,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.476 < 0.7,0.0,756000.0,756000.0
2024-04-01,1,0.477,0.4625,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.477 < 0.7,0.0,792000.0,792000.0
2024-04-02,0,0.4758,0.4609,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.476 < 0.7,0.0,828000.0,828000.0
2024-04-03,1,0.4437,0.4617,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.444 < 0.7,0.0,864000.0,864000.0
2024-04-04,1,0.4261,0.4633,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.426 < 0.7,0.0,900000.0,900000.0
2024-04-05,0,0.4432,0.4609,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.443 < 0.7,0.0,936000.0,936000.0
2024-04-06,0,0.4255,0.4578,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.425 < 0.7,0.0,972000.0,972000.0
2024-04-07,0,0.4226,0.4523,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.423 < 0.7,0.0,1008000.0,1008000.0
2024-04-08,0,0.4125,0.4422,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.413 < 0.7,0.0,1044000.0,1044000.0
2024-04-09,0,0.4007,0.4398,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.401 < 0.7,0.0,1080000.0,1080000.0
2024-04-10,1,0.418,0.4406,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.418 < 0.7,0.0,1116000.0,1116000.0
2024-04-11,0,0.4146,0.4437,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.415 < 0.7,0.0,1152000.0,1152000.0
2024-04-12,0,0.4198,0.4492,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.420 < 0.7,0.0,1188000.0,1188000.0
2024-04-13,0,0.4268,0.4516,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.427 < 0.7,0.0,1224000.0,1224000.0
2024-04-14,1,0.4391,0.4523,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.439 < 0.7,0.0,1260000.0,1260000.0
2024-04-15,0,0.4329,0.4539,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.433 < 0.7,0.0,1296000.0,1296000.0
2024-04-16,1,0.4202,0.4555,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.420 < 0.7,0.0,1332000.0,1332000.0
2024-04-17,0,0.4259,0.4477,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.426 < 0.7,0.0,1368000.0,1368000.0
2024-04-18,0,0.4594,0.4539,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.459 < 0.7,0.0,1404000.0,1404000.0
2024-04-19,0,0.4461,0.457,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.446 < 0.7,0.0,1440000.0,1440000.0
2024-04-20,0,0.436,0.4531,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.436 < 0.7,0.0,1476000.0,1476000.0
2024-04-21,0,0.433,0.457,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.433 < 0.7,0.0,1512000.0,1512000.0
2024-04-22,1,0.4295,0.4469,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.429 < 0.7,0.0,1548000.0,1548000.0
2024-04-23,0,0.435,0.4516,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.435 < 0.7,0.0,1584000.0,1584000.0
2024-04-24,1,0.4231,0.4586,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.423 < 0.7,0.0,1620000.0,1620000.0
2024-04-25,0,0.4511,0.4711,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.451 < 0.7,0.0,1656000.0,1656000.0
2024-04-26,0,0.4558,0.4766,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.456 < 0.7,0.0,1692000.0,1692000.0
2024-04-27,0,0.4593,0.4875,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.459 < 0.7,0.0,1728000.0,1728000.0
2024-04-28,1,0.4527,0.4828,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.453 < 0.7,0.0,1764000.0,1764000.0
2024-04-29,1,0.4444,0.4773,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.444 < 0.7,0.0,1800000.0,1800000.0
2024-04-30,1,0.4415,0.475,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.441 < 0.7,0.0,1836000.0,1836000.0
2024-05-01,0,0.4309,0.4703,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.431 < 0.7,0.0,1872000.0,1872000.0
2024-05-02,0,0.4436,0.4766,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.444 < 0.7,0.0,1908000.0,1908000.0
2024-05-03,0,0.4462,0.4711,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.446 < 0.7,0.0,1944000.0,1944000.0
2024-05-04,0,0.4771,0.4828,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.477 < 0.7,0.0,1980000.0,1980000.0
2024-05-05,0,0.4744,0.4688,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.474 < 0.7,0.0,2016000.0,2016000.0
2024-05-06,1,0.4766,0.4695,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.477 < 0.7,0.0,2052000.0,2052000.0
2024-05-07,0,0.4799,0.4633,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.480 < 0.7,0.0,2088000.0,2088000.0
2024-05-08,0,0.4848,0.4586,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.485 < 0.7,0.0,2124000.0,2124000.0
2024-05-09,0,0.4877,0.4602,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.488 < 0.7,0.0,2160000.0,2160000.0
2024-05-10,0,0.5038,0.4664,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.504 < 0.7,0.0,2196000.0,2196000.0
2024-05-11,0,0.5162,0.4773,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.516 < 0.7,0.0,2232000.0,2232000.0
2024-05-12,1,0.5029,0.468,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.503 < 0.7,0.0,2268000.0,2268000.0
2024-05-13,0,0.505,0.4602,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.505 < 0.7,0.0,2304000.0,2304000.0
2024-05-14,1,0.4771,0.4594,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.477 < 0.7,0.0,2340000.0,2340000.0
2024-05-15,0,0.4641,0.4531,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.464 < 0.7,0.0,2376000.0,2376000.0
2024-05-16,1,0.4613,0.4469,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.461 < 0.7,0.0,2412000.0,2412000.0
2024-05-17,0,0.5017,0.443,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.502 < 0.7,0.0,2448000.0,2448000.0
2024-05-18,0,0.5222,0.4336,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.522 < 0.7,0.0,2484000.0,2484000.0
2024-05-19,0,0.5401,0.4273,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.540 < 0.7,0.0,2520000.0,2520000.0
2024-05-20,1,0.5509,0.4133,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.551 < 0.7,0.0,2556000.0,2556000.0
2024-05-21,1,0.571,0.3984,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.571 < 0.7,0.0,2592000.0,2592000.0
2024-05-22,0,0.606,0.3875,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.606 < 0.7,0.0,2628000.0,2628000.0
2024-05-23,1,0.63,0.3727,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.630 < 0.7,0.0,2664000.0,2664000.0
2024-05-24,0,0.6461,0.3664,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.646 < 0.7,0.0,2700000.0,2700000.0
2024-05-25,0,0.6778,0.3531,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.678 < 0.7,0.0,2736000.0,2736000.0
2024-05-26,0,0.6993,0.3508,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.699 < 0.7,0.0,2772000.0,2772000.0
2024-05-27,1,0.7058,0.3531,0.1503,DIRECT,1,1200.0,36000.0,34800.0,"High confidence: prob=0.706 ≥ 0.7, rate=0.353 ≥ 0.1",34800.0,2808000.0,2773200.0
2024-05-28,1,0.7248,0.3469,0.1785,DIRECT,1,1200.0,36000.0,34800.0,"High confidence: prob=0.725 ≥ 0.7, rate=0.347 ≥ 0.1",69600.0,2844000.0,2774400.0
2024-05-29,1,0.7681,0.3523,0.2537,DIRECT,1,1200.0,36000.0,34800.0,"High confidence: prob=0.768 ≥ 0.7, rate=0.352 ≥ 0.1",104400.0,2880000.0,2775600.0
2024-05-30,0,0.7672,0.3625,0.2579,DIRECT,0,1200.0,36000.0,34800.0,"High confidence: prob=0.767 ≥ 0.7, rate=0.362 ≥ 0.1",139200.0,2916000.0,2776800.0
2024-05-31,0,0.7326,0.3734,0.2062,DIRECT,0,1200.0,36000.0,34800.0,"High confidence: prob=0.733 ≥ 0.7, rate=0.373 ≥ 0.1",174000.0,2952000.0,2778000.0
2024-06-01,0,0.713,0.3883,0.1818,DIRECT,0,1200.0,36000.0,34800.0,"High confidence: prob=0.713 ≥ 0.7, rate=0.388 ≥ 0.1",208800.0,2988000.0,2779200.0
2024-06-02,1,0.6969,0.3977,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.697 < 0.7,208800.0,3024000.0,2815200.0
2024-06-03,0,0.6609,0.4203,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.661 < 0.7,208800.0,3060000.0,2851200.0
2024-06-04,1,0.6289,0.4313,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.629 < 0.7,208800.0,3096000.0,2887200.0
2024-06-05,0,0.594,0.4406,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.594 < 0.7,208800.0,3132000.0,2923200.0
2024-06-06,1,0.5661,0.4523,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.566 < 0.7,208800.0,3168000.0,2959200.0
2024-06-07,0,0.487,0.4703,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.487 < 0.7,208800.0,3204000.0,2995200.0
2024-06-08,0,0.4853,0.4773,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.485 < 0.7,208800.0,3240000.0,3031200.0
2024-06-09,1,0.4849,0.4852,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.485 < 0.7,208800.0,3276000.0,3067200.0
2024-06-10,1,0.5301,0.4867,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.530 < 0.7,208800.0,3312000.0,3103200.0
2024-06-11,1,0.5005,0.4891,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.500 < 0.7,208800.0,3348000.0,3139200.0
2024-06-12,0,0.5043,0.4898,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.504 < 0.7,208800.0,3384000.0,3175200.0
2024-06-13,0,0.5112,0.4859,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.511 < 0.7,208800.0,3420000.0,3211200.0
2024-06-14,0,0.512,0.4859,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.512 < 0.7,208800.0,3456000.0,3247200.0
2024-06-15,0,0.5448,0.4992,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.545 < 0.7,208800.0,3492000.0,3283200.0
2024-06-16,1,0.5635,0.5094,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.563 < 0.7,208800.0,3528000.0,3319200.0
2024-06-17,0,0.5391,0.4992,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.539 < 0.7,208800.0,3564000.0,3355200.0
2024-06-18,0,0.5397,0.5016,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.540 < 0.7,208800.0,3600000.0,3391200.0
2024-06-19,1,0.5326,0.4922,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.533 < 0.7,208800.0,3636000.0,3427200.0
2024-06-20,1,0.5352,0.493,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.535 < 0.7,208800.0,3672000.0,3463200.0
2024-06-21,0,0.5305,0.4859,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.530 < 0.7,208800.0,3708000.0,3499200.0
2024-06-22,0,0.5238,0.4891,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.524 < 0.7,208800.0,3744000.0,3535200.0
2024-06-23,0,0.5203,0.4914,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.520 < 0.7,208800.0,3780000.0,3571200.0
2024-06-24,0,0.5268,0.4914,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.527 < 0.7,208800.0,3816000.0,3607200.0
2024-06-25,0,0.569,0.4922,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.569 < 0.7,208800.0,3852000.0,3643200.0
2024-06-26,1,0.5547,0.493,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.555 < 0.7,208800.0,3888000.0,3679200.0
2024-06-27,0,0.5556,0.4992,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.556 < 0.7,208800.0,3924000.0,3715200.0
2024-06-28,0,0.5573,0.5008,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.557 < 0.7,208800.0,3960000.0,3751200.0
2024-06-29,0,0.5436,0.5063,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.544 < 0.7,208800.0,3996000.0,3787200.0
2024-06-30,0,0.5453,0.5047,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.545 < 0.7,208800.0,4032000.0,3823200.0
2024-07-01,1,0.5429,0.5039,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.543 < 0.7,208800.0,4068000.0,3859200.0
2024-07-02,1,0.5435,0.4945,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.544 < 0.7,208800.0,4104000.0,3895200.0
2024-07-03,1,0.5372,0.4852,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.537 < 0.7,208800.0,4140000.0,3931200.0
2024-07-04,1,0.5289,0.4805,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.529 < 0.7,208800.0,4176000.0,3967200.0
2024-07-05,0,0.4918,0.4766,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.492 < 0.7,208800.0,4212000.0,4003200.0
2024-07-06,0,0.4693,0.4688,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.469 < 0.7,208800.0,4248000.0,4039200.0
2024-07-07,0,0.4923,0.475,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.492 < 0.7,208800.0,4284000.0,4075200.0
2024-07-08,0,0.5007,0.4719,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.501 < 0.7,208800.0,4320000.0,4111200.0
2024-07-09,1,0.5145,0.4602,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.514 < 0.7,208800.0,4356000.0,4147200.0
2024-07-10,1,0.5226,0.4523,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.523 < 0.7,208800.0,4392000.0,4183200.0
2024-07-11,1,0.5399,0.4453,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.540 < 0.7,208800.0,4428000.0,4219200.0
2024-07-12,0,0.5431,0.4336,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.543 < 0.7,208800.0,4464000.0,4255200.0
2024-07-13,0,0.555,0.4305,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.555 < 0.7,208800.0,4500000.0,4291200.0
2024-07-14,1,0.5862,0.4219,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.586 < 0.7,208800.0,4536000.0,4327200.0
2024-07-15,1,0.6043,0.4172,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.604 < 0.7,208800.0,4572000.0,4363200.0
2024-07-16,0,0.6347,0.4117,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.635 < 0.7,208800.0,4608000.0,4399200.0
2024-07-17,1,0.6566,0.407,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.657 < 0.7,208800.0,4644000.0,4435200.0
2024-07-18,1,0.6757,0.3961,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.676 < 0.7,208800.0,4680000.0,4471200.0
2024-07-19,0,0.6929,0.3984,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.693 < 0.7,208800.0,4716000.0,4507200.0
2024-07-20,0,0.6692,0.4,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.669 < 0.7,208800.0,4752000.0,4543200.0
2024-07-21,1,0.6789,0.4133,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.679 < 0.7,208800.0,4788000.0,4579200.0
2024-07-22,0,0.6685,0.4297,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.669 < 0.7,208800.0,4824000.0,4615200.0
2024-07-23,1,0.6533,0.4328,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.653 < 0.7,208800.0,4860000.0,4651200.0
2024-07-24,1,0.6584,0.4344,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.658 < 0.7,208800.0,4896000.0,4687200.0
2024-07-25,0,0.6221,0.4352,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.622 < 0.7,208800.0,4932000.0,4723200.0
2024-07-26,0,0.6176,0.4391,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.618 < 0.7,208800.0,4968000.0,4759200.0
2024-07-27,0,0.6225,0.4406,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.623 < 0.7,208800.0,5004000.0,4795200.0
2024-07-28,0,0.5929,0.4516,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.593 < 0.7,208800.0,5040000.0,4831200.0
2024-07-29,1,0.5697,0.4562,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.570 < 0.7,208800.0,5076000.0,4867200.0
2024-07-30,0,0.5962,0.4609,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.596 < 0.7,208800.0,5112000.0,4903200.0
2024-07-31,0,0.5706,0.4492,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.571 < 0.7,208800.0,5148000.0,4939200.0
2024-08-01,1,0.5704,0.4516,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.570 < 0.7,208800.0,5184000.0,4975200.0
2024-08-02,0,0.5616,0.4469,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.562 < 0.7,208800.0,5220000.0,5011200.0
2024-08-03,0,0.5724,0.4492,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.572 < 0.7,208800.0,5256000.0,5047200.0
2024-08-04,0,0.5986,0.4539,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.599 < 0.7,208800.0,5292000.0,5083200.0
2024-08-05,1,0.5986,0.4539,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.599 < 0.7,208800.0,5328000.0,5119200.0
2024-08-06,0,0.6029,0.4563,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.603 < 0.7,208800.0,5364000.0,5155200.0
2024-08-07,1,0.604,0.4609,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.604 < 0.7,208800.0,5400000.0,5191200.0
2024-08-08,1,0.5987,0.4508,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.599 < 0.7,208800.0,5436000.0,5227200.0
2024-08-09,0,0.5897,0.45,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.590 < 0.7,208800.0,5472000.0,5263200.0
2024-08-10,0,0.5955,0.4539,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.596 < 0.7,208800.0,5508000.0,5299200.0
2024-08-11,0,0.5948,0.4602,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.595 < 0.7,208800.0,5544000.0,5335200.0
2024-08-12,0,0.6035,0.4625,0.0,USD_FALLBACK,0,36000.0,36000.0,0.0,prob=0.603 < 0.7,208800.0,5580000.0,5371200.0
